Date,Open*,High,Low,Close**,Volume,Market Cap
"Dec 03, 2021",$0.97,$0.99,$0.91,$0.92,"$2,714,612,022","$43,573,524,975"
"Dec 02, 2021",$0.99,$0.99,$0.96,$0.97,"$2,250,871,711","$45,908,803,255"
"Dec 01, 2021",$1.00,$1.02,$0.98,$0.99,"$2,570,587,577","$46,787,835,445"
"Nov 30, 2021",$0.99,$1.03,$0.97,$1.00,"$2,949,826,821","$47,100,211,147"
"Nov 29, 2021",$0.97,$1.00,$0.97,$0.99,"$2,917,313,727","$46,779,851,696"
"Nov 28, 2021",$0.95,$0.97,$0.90,$0.97,"$2,605,488,239","$45,685,317,112"
"Nov 27, 2021",$0.94,$0.97,$0.94,$0.95,"$2,410,404,614","$44,667,017,450"
"Nov 26, 2021",$1.04,$1.05,$0.93,$0.94,"$4,293,461,689","$44,157,315,528"
"Nov 25, 2021",$1.03,$1.06,$1.02,$1.03,"$3,107,133,471","$48,662,772,245"
"Nov 24, 2021",$1.07,$1.07,$1.01,$1.04,"$3,151,964,356","$49,143,202,950"
"Nov 23, 2021",$1.04,$1.07,$1.02,$1.07,"$3,098,367,613","$50,321,301,841"
"Nov 22, 2021",$1.06,$1.07,$1.03,$1.04,"$2,844,568,485","$48,886,029,570"
"Nov 21, 2021",$1.10,$1.10,$1.06,$1.06,"$2,213,864,918","$49,996,674,606"
"Nov 20, 2021",$1.09,$1.10,$1.06,$1.10,"$2,575,832,703","$51,763,863,310"
"Nov 19, 2021",$1.04,$1.10,$1.02,$1.09,"$3,716,379,231","$51,473,654,741"
"Nov 18, 2021",$1.10,$1.16,$1.02,$1.04,"$5,394,362,498","$49,137,485,491"
"Nov 17, 2021",$1.09,$1.11,$1.07,$1.10,"$3,701,959,225","$51,699,946,366"
"Nov 16, 2021",$1.17,$1.17,$1.05,$1.09,"$4,829,173,281","$51,447,319,560"
"Nov 15, 2021",$1.19,$1.22,$1.17,$1.17,"$2,850,390,389","$55,240,642,587"
"Nov 14, 2021",$1.19,$1.20,$1.17,$1.19,"$2,210,065,757","$56,053,003,303"
"Nov 13, 2021",$1.19,$1.20,$1.17,$1.19,"$2,889,142,419","$56,210,559,815"
"Nov 12, 2021",$1.22,$1.23,$1.16,$1.19,"$4,230,289,448","$56,088,750,725"
"Nov 11, 2021",$1.19,$1.25,$1.18,$1.22,"$4,904,300,953","$57,456,775,920"
"Nov 10, 2021",$1.26,$1.35,$1.13,$1.19,"$7,430,166,330","$56,186,000,041"
"Nov 09, 2021",$1.28,$1.29,$1.23,$1.26,"$5,211,033,825","$59,272,552,245"
"Nov 08, 2021",$1.22,$1.30,$1.22,$1.28,"$5,547,697,296","$60,376,473,907"
"Nov 07, 2021",$1.15,$1.24,$1.15,$1.22,"$3,384,556,620","$57,323,540,669"
"Nov 06, 2021",$1.16,$1.17,$1.11,$1.15,"$2,630,197,378","$54,259,491,824"
"Nov 05, 2021",$1.20,$1.20,$1.14,$1.16,"$3,572,443,866","$54,686,911,055"
"Nov 04, 2021",$1.21,$1.25,$1.17,$1.20,"$5,210,115,532","$56,592,297,184"
"Nov 03, 2021",$1.14,$1.23,$1.13,$1.21,"$6,526,803,610","$56,912,140,280"
"Nov 02, 2021",$1.09,$1.15,$1.09,$1.14,"$3,609,677,729","$53,494,011,976"
"Nov 01, 2021",$1.11,$1.13,$1.07,$1.09,"$3,655,823,943","$51,381,421,184"
"Oct 31, 2021",$1.09,$1.15,$1.07,$1.11,"$4,607,785,327","$52,339,587,880"
"Oct 30, 2021",$1.08,$1.11,$1.06,$1.08,"$3,261,273,038","$50,962,128,039"
