Date,Open*,High,Low,Close**,Volume,Market Cap
"Oct 05, 2021",$239.59,$253.10,$236.89,$244.73,"$167,078,529","$4,783,304,142"
"Oct 04, 2021",$254.37,$254.87,$235.52,$239.37,"$186,644,020","$4,677,354,126"
"Oct 03, 2021",$245.31,$254.58,$239.15,$254.43,"$169,988,913","$4,970,332,617"
"Oct 02, 2021",$241.77,$258.51,$233.10,$245.89,"$219,439,052","$4,802,322,424"
"Oct 01, 2021",$209.98,$247.65,$205.49,$241.81,"$272,858,962","$4,721,640,368"
"Sep 30, 2021",$203.25,$212.87,$200.96,$210.31,"$138,033,309","$4,105,413,783"
"Sep 29, 2021",$200.52,$214.77,$196.41,$203.55,"$168,458,788","$3,972,555,201"
"Sep 28, 2021",$212.22,$221.14,$199.55,$199.84,"$166,849,854","$3,899,241,560"
"Sep 27, 2021",$223.75,$232.34,$211.05,$212.55,"$138,534,090","$4,146,223,812"
"Sep 26, 2021",$218.38,$233.39,$201.17,$223.34,"$213,314,948","$4,355,564,609"
"Sep 25, 2021",$238.15,$238.52,$215.90,$218.86,"$164,805,621","$4,267,119,443"
"Sep 24, 2021",$245.71,$249.46,$214.15,$237.97,"$367,371,461","$4,638,641,005"
"Sep 23, 2021",$230.27,$258.76,$222.82,$246.03,"$344,535,536","$4,794,632,533"
"Sep 22, 2021",$199.32,$234.67,$193.07,$230.73,"$396,965,932","$4,495,332,300"
"Sep 21, 2021",$185.48,$227.16,$172.52,$200.05,"$505,818,887","$3,896,551,202"
"Sep 20, 2021",$224.64,$225.72,$181.87,$184.14,"$402,177,311","$3,585,773,583"
"Sep 19, 2021",$247.84,$249.29,$223.16,$225.02,"$140,762,625","$4,380,730,902"
"Sep 18, 2021",$241.92,$253.55,$236.05,$248.57,"$156,921,206","$4,837,948,001"
"Sep 17, 2021",$266.00,$277.81,$238.87,$241.82,"$223,350,124","$4,705,590,301"
"Sep 16, 2021",$258.74,$271.13,$245.77,$266.99,"$297,674,325","$5,193,958,203"
"Sep 15, 2021",$280.27,$284.84,$255.97,$258.42,"$279,908,578","$5,026,091,132"
"Sep 14, 2021",$261.05,$302.14,$258.55,$280.96,"$490,387,193","$5,463,204,834"
"Sep 13, 2021",$266.00,$288.27,$250.97,$261.05,"$637,136,938","$5,074,696,324"
"Sep 12, 2021",$229.85,$294.92,$225.34,$265.94,"$739,750,914","$5,168,557,104"
"Sep 11, 2021",$235.39,$248.67,$221.21,$229.27,"$434,122,806","$4,454,768,898"
"Sep 10, 2021",$200.61,$240.06,$196.00,$235.08,"$528,268,766","$4,566,534,679"
"Sep 09, 2021",$173.47,$216.78,$168.30,$200.99,"$476,975,881","$3,903,279,891"
"Sep 08, 2021",$158.04,$174.54,$138.09,$172.29,"$226,228,136","$3,345,198,052"
