Date,Open*,High,Low,Close**,Volume,Market Cap
"Feb 14, 2022",$0.90,$0.91,$0.88,$0.90,"$169,827,736","$5,955,827,080"
"Feb 13, 2022",$0.92,$0.93,$0.89,$0.90,"$149,568,052","$5,958,980,298"
"Feb 12, 2022",$0.92,$0.94,$0.89,$0.92,"$180,147,250","$6,024,197,733"
"Feb 11, 2022",$0.98,$0.99,$0.90,$0.92,"$283,556,465","$6,014,033,499"
"Feb 10, 2022",$1.04,$1.05,$0.98,$0.98,"$354,824,893","$6,442,144,367"
"Feb 09, 2022",$1.03,$1.04,$1.00,$1.04,"$264,069,777","$6,812,344,635"
"Feb 08, 2022",$1.07,$1.10,$0.99,$1.03,"$382,640,270","$6,737,031,769"
"Feb 07, 2022",$1.02,$1.10,$1.00,$1.07,"$431,192,583","$7,022,697,340"
"Feb 06, 2022",$1.00,$1.03,$0.98,$1.02,"$223,118,123","$6,719,212,555"
"Feb 05, 2022",$1.00,$1.04,$0.98,$1.00,"$252,522,445","$6,581,931,766"
"Feb 04, 2022",$0.93,$1.00,$0.93,$1.00,"$236,404,326","$6,542,021,784"
"Feb 03, 2022",$0.92,$0.94,$0.90,$0.93,"$225,526,726","$6,112,156,882"
"Feb 02, 2022",$0.97,$1.03,$0.92,$0.92,"$324,540,676","$6,069,356,118"
"Feb 01, 2022",$0.95,$0.99,$0.95,$0.97,"$207,613,436","$6,344,292,232"
"Jan 31, 2022",$0.95,$0.97,$0.91,$0.95,"$221,403,280","$6,238,769,129"
"Jan 30, 2022",$0.97,$0.99,$0.93,$0.95,"$192,809,164","$6,189,117,638"
"Jan 29, 2022",$0.96,$1.01,$0.96,$0.97,"$222,784,574","$6,337,526,943"
"Jan 28, 2022",$0.94,$0.98,$0.92,$0.96,"$278,523,706","$6,263,424,875"
"Jan 27, 2022",$0.93,$0.95,$0.88,$0.94,"$309,306,518","$6,131,313,083"
"Jan 26, 2022",$0.93,$0.99,$0.90,$0.93,"$376,999,339","$6,068,543,891"
"Jan 25, 2022",$0.92,$0.94,$0.87,$0.93,"$299,595,309","$6,083,579,740"
"Jan 24, 2022",$0.99,$0.99,$0.82,$0.92,"$401,783,919","$5,996,522,016"
"Jan 23, 2022",$0.95,$1.00,$0.93,$0.99,"$391,280,346","$6,450,112,583"
"Jan 22, 2022",$1.03,$1.06,$0.81,$0.95,"$799,031,385","$6,201,722,581"
"Jan 21, 2022",$1.17,$1.19,$1.01,$1.03,"$615,015,115","$6,741,159,684"
"Jan 20, 2022",$1.27,$1.32,$1.17,$1.17,"$220,145,807","$7,625,251,217"
"Jan 19, 2022",$1.32,$1.32,$1.23,$1.27,"$316,150,629","$8,228,786,268"
"Jan 18, 2022",$1.35,$1.36,$1.28,$1.32,"$310,548,664","$8,546,463,699"
"Jan 17, 2022",$1.43,$1.44,$1.34,$1.35,"$349,105,980","$8,718,539,114"
"Jan 16, 2022",$1.38,$1.45,$1.37,$1.43,"$272,633,054","$9,247,534,950"
"Jan 15, 2022",$1.38,$1.41,$1.36,$1.38,"$214,174,530","$8,939,825,881"
"Jan 14, 2022",$1.36,$1.41,$1.33,$1.38,"$419,744,861","$8,953,347,088"
"Jan 13, 2022",$1.49,$1.50,$1.35,$1.36,"$555,873,527","$8,777,122,987"
"Jan 12, 2022",$1.45,$1.50,$1.44,$1.49,"$455,700,299","$9,655,037,343"
"Jan 11, 2022",$1.37,$1.45,$1.35,$1.45,"$365,010,965","$9,351,041,818"
"Jan 10, 2022",$1.40,$1.45,$1.30,$1.37,"$393,570,642","$8,846,836,040"
"Jan 09, 2022",$1.39,$1.44,$1.37,$1.40,"$216,003,353","$9,043,498,326"
"Jan 08, 2022",$1.44,$1.47,$1.32,$1.39,"$344,241,318","$8,948,740,239"
"Jan 07, 2022",$1.57,$1.57,$1.40,$1.44,"$571,909,362","$9,296,102,696"
"Jan 06, 2022",$1.56,$1.60,$1.49,$1.57,"$555,160,494","$10,104,414,684"
"Jan 05, 2022",$1.67,$1.80,$1.46,$1.56,"$716,687,740","$10,058,870,257"
"Jan 04, 2022",$1.79,$1.83,$1.66,$1.67,"$735,111,286","$10,798,319,555"
"Jan 03, 2022",$1.67,$1.83,$1.63,$1.79,"$670,050,624","$11,422,230,987"
"Jan 02, 2022",$1.74,$1.78,$1.66,$1.67,"$328,237,594","$10,669,967,913"
"Jan 01, 2022",$1.66,$1.76,$1.63,$1.74,"$312,453,115","$11,090,344,584"
"Dec 31, 2021",$1.73,$1.78,$1.63,$1.66,"$596,832,693","$10,573,383,149"
"Dec 30, 2021",$1.58,$1.76,$1.52,$1.73,"$850,997,248","$11,041,383,897"
"Dec 29, 2021",$1.47,$1.64,$1.41,$1.58,"$578,073,496","$10,057,309,356"
"Dec 28, 2021",$1.66,$1.66,$1.46,$1.47,"$497,538,077","$9,354,051,921"
"Dec 27, 2021",$1.61,$1.72,$1.58,$1.66,"$435,558,660","$10,555,707,937"
"Dec 26, 2021",$1.57,$1.64,$1.55,$1.61,"$429,413,185","$10,216,971,622"
"Dec 25, 2021",$1.58,$1.60,$1.53,$1.57,"$291,169,833","$9,990,161,785"
"Dec 24, 2021",$1.47,$1.65,$1.45,$1.57,"$541,193,577","$9,995,826,768"
"Dec 23, 2021",$1.36,$1.49,$1.34,$1.47,"$315,085,977","$9,314,076,076"
"Dec 22, 2021",$1.36,$1.42,$1.34,$1.36,"$245,406,695","$8,652,497,829"
"Dec 21, 2021",$1.29,$1.36,$1.29,$1.36,"$234,354,957","$8,602,274,653"
"Dec 20, 2021",$1.36,$1.36,$1.26,$1.30,"$204,808,978","$8,201,940,961"
"Dec 19, 2021",$1.38,$1.42,$1.35,$1.36,"$156,250,486","$8,582,189,378"
"Dec 18, 2021",$1.35,$1.40,$1.33,$1.38,"$158,325,734","$8,727,507,790"
"Dec 17, 2021",$1.39,$1.40,$1.32,$1.35,"$176,972,348","$8,535,749,565"
"Dec 16, 2021",$1.43,$1.47,$1.38,$1.39,"$189,299,840","$8,784,071,776"
"Dec 15, 2021",$1.38,$1.45,$1.31,$1.43,"$252,046,202","$9,030,280,130"
"Dec 14, 2021",$1.32,$1.38,$1.31,$1.32,"$280,207,962","$8,377,807,435"
"Dec 13, 2021",$1.54,$1.56,$1.32,$1.32,"$300,354,759","$8,361,743,994"
"Dec 12, 2021",$1.53,$1.57,$1.51,$1.54,"$170,703,415","$9,736,026,298"
"Dec 11, 2021",$1.46,$1.57,$1.44,$1.53,"$232,678,452","$9,635,442,623"
"Dec 10, 2021",$1.55,$1.60,$1.46,$1.46,"$286,266,331","$9,218,917,227"
"Dec 09, 2021",$1.70,$1.71,$1.55,$1.55,"$314,638,284","$9,781,333,836"
"Dec 08, 2021",$1.69,$1.70,$1.60,$1.70,"$278,239,642","$10,708,106,923"
"Dec 07, 2021",$1.77,$1.81,$1.67,$1.69,"$454,987,178","$10,659,209,910"
"Dec 06, 2021",$1.76,$1.86,$1.62,$1.77,"$973,252,801","$11,149,489,319"
"Dec 05, 2021",$1.65,$1.76,$1.59,$1.76,"$722,379,679","$11,062,026,272"
"Dec 04, 2021",$1.75,$1.75,$1.35,$1.65,"$783,999,565","$10,388,851,222"
"Dec 03, 2021",$1.89,$1.94,$1.71,$1.74,"$479,972,708","$10,965,084,743"
"Dec 02, 2021",$1.96,$2.04,$1.85,$1.88,"$636,253,482","$11,842,120,117"
"Dec 01, 2021",$1.81,$2.02,$1.80,$1.97,"$786,558,602","$12,372,006,583"
"Nov 30, 2021",$1.77,$1.87,$1.74,$1.81,"$511,222,408","$11,400,945,923"
"Nov 29, 2021",$1.71,$1.83,$1.70,$1.78,"$454,280,625","$11,165,520,246"
"Nov 28, 2021",$1.68,$1.71,$1.58,$1.71,"$339,904,708","$10,727,728,300"
"Nov 27, 2021",$1.60,$1.73,$1.60,$1.68,"$392,327,404","$10,515,162,939"
"Nov 26, 2021",$1.82,$1.82,$1.59,$1.60,"$572,227,584","$10,003,099,336"
"Nov 25, 2021",$1.74,$1.84,$1.72,$1.75,"$424,162,726","$10,976,085,009"
"Nov 24, 2021",$1.84,$1.87,$1.72,$1.79,"$481,534,594","$11,201,974,850"
"Nov 23, 2021",$1.74,$1.85,$1.70,$1.83,"$467,341,509","$11,471,896,138"
"Nov 22, 2021",$1.83,$1.84,$1.72,$1.74,"$453,625,871","$10,858,840,943"
"Nov 21, 2021",$1.84,$1.89,$1.78,$1.83,"$441,289,829","$11,471,801,719"
"Nov 20, 2021",$1.88,$1.90,$1.76,$1.84,"$458,989,518","$11,485,067,347"
"Nov 19, 2021",$1.85,$1.91,$1.75,$1.88,"$977,648,884","$11,758,772,537"
"Nov 18, 2021",$1.66,$2.83,$1.65,$1.85,"$4,203,183,528","$11,541,141,193"
"Nov 17, 2021",$1.73,$1.76,$1.60,$1.66,"$579,988,526","$10,382,974,367"
"Nov 16, 2021",$1.89,$1.89,$1.57,$1.73,"$787,276,524","$10,803,503,322"
"Nov 15, 2021",$1.98,$2.01,$1.86,$1.89,"$469,597,579","$11,810,397,843"
"Nov 14, 2021",$2.08,$2.11,$1.92,$1.98,"$466,084,928","$12,393,145,880"
"Nov 13, 2021",$2.15,$2.16,$2.04,$2.08,"$684,136,646","$13,012,804,046"
"Nov 12, 2021",$2.02,$2.34,$2.00,$2.15,"$1,695,116,317","$13,427,832,344"
"Nov 11, 2021",$1.94,$2.06,$1.88,$2.03,"$726,397,489","$12,681,941,071"
"Nov 10, 2021",$1.95,$2.29,$1.84,$1.93,"$1,096,601,258","$12,076,496,777"
"Nov 09, 2021",$2.05,$2.06,$1.93,$1.94,"$430,282,326","$12,134,933,699"
"Nov 08, 2021",$1.87,$2.08,$1.84,$2.05,"$598,547,948","$12,798,827,748"
"Nov 07, 2021",$1.84,$1.87,$1.82,$1.87,"$189,001,016","$11,623,383,271"
"Nov 06, 2021",$1.85,$1.87,$1.78,$1.84,"$215,086,025","$11,443,973,077"
"Nov 05, 2021",$1.86,$1.91,$1.83,$1.85,"$257,097,471","$11,494,485,779"
"Nov 04, 2021",$1.93,$1.96,$1.82,$1.86,"$360,452,517","$11,559,504,015"
"Nov 03, 2021",$1.86,$1.97,$1.83,$1.93,"$466,342,620","$11,964,835,569"
"Nov 02, 2021",$1.83,$1.91,$1.83,$1.86,"$310,956,867","$11,553,837,842"
"Nov 01, 2021",$1.83,$1.87,$1.78,$1.83,"$285,592,980","$11,377,624,521"
"Oct 31, 2021",$1.82,$1.86,$1.76,$1.83,"$291,738,506","$11,326,966,160"
"Oct 30, 2021",$1.88,$1.88,$1.79,$1.82,"$258,239,743","$11,269,488,695"
"Oct 29, 2021",$1.85,$1.91,$1.84,$1.87,"$392,802,835","$11,582,825,905"
"Oct 28, 2021",$1.79,$1.88,$1.76,$1.85,"$504,296,756","$11,426,150,540"
"Oct 27, 2021",$2.04,$2.09,$1.71,$1.79,"$726,406,070","$11,049,278,472"
"Oct 26, 2021",$2.05,$2.10,$1.95,$2.04,"$632,762,093","$12,586,640,619"
"Oct 25, 2021",$1.82,$2.07,$1.81,$2.04,"$549,366,780","$12,583,727,577"
"Oct 24, 2021",$1.91,$1.92,$1.78,$1.82,"$265,679,600","$11,182,821,502"
"Oct 23, 2021",$1.86,$1.94,$1.85,$1.91,"$343,212,664","$11,757,311,279"
"Oct 22, 2021",$1.78,$1.94,$1.77,$1.86,"$534,119,389","$11,436,654,370"
"Oct 21, 2021",$1.79,$1.88,$1.76,$1.78,"$438,671,617","$10,961,464,886"
"Oct 20, 2021",$1.71,$1.82,$1.69,$1.79,"$274,389,721","$10,997,689,539"
"Oct 19, 2021",$1.74,$1.77,$1.69,$1.71,"$221,010,508","$10,520,507,888"
"Oct 18, 2021",$1.77,$1.79,$1.72,$1.74,"$212,462,805","$10,676,455,876"
"Oct 17, 2021",$1.80,$1.89,$1.73,$1.77,"$363,795,236","$10,867,962,013"
"Oct 16, 2021",$1.75,$1.85,$1.74,$1.80,"$353,041,362","$11,042,524,272"
"Oct 15, 2021",$1.81,$1.81,$1.73,$1.75,"$327,662,647","$10,771,854,179"
"Oct 14, 2021",$1.84,$1.88,$1.78,$1.80,"$337,223,002","$11,085,107,958"
"Oct 13, 2021",$1.75,$1.84,$1.69,$1.84,"$356,995,291","$11,295,782,814"
"Oct 12, 2021",$1.72,$1.75,$1.61,$1.74,"$411,949,621","$10,718,231,380"
"Oct 11, 2021",$1.77,$1.83,$1.68,$1.72,"$307,108,559","$10,548,707,234"
"Oct 10, 2021",$1.89,$1.89,$1.76,$1.77,"$276,716,327","$10,878,525,011"
"Oct 09, 2021",$1.90,$1.95,$1.87,$1.89,"$327,236,003","$11,608,159,536"
"Oct 08, 2021",$1.89,$2.00,$1.88,$1.90,"$596,084,288","$11,660,005,320"
"Oct 07, 2021",$1.82,$1.93,$1.75,$1.89,"$641,358,610","$11,589,759,866"
"Oct 06, 2021",$1.95,$1.99,$1.79,$1.82,"$686,265,672","$11,166,215,861"
"Oct 05, 2021",$1.94,$2.06,$1.92,$1.95,"$633,197,149","$11,986,371,629"
"Oct 04, 2021",$1.98,$2.09,$1.89,$1.93,"$1,167,834,065","$11,853,017,238"
"Oct 03, 2021",$1.77,$2.00,$1.73,$1.99,"$827,903,086","$12,128,198,714"
"Oct 02, 2021",$1.77,$1.88,$1.71,$1.78,"$602,938,373","$10,792,861,252"
"Oct 01, 2021",$1.63,$1.81,$1.60,$1.77,"$624,507,474","$10,722,163,284"
"Sep 30, 2021",$1.61,$1.66,$1.57,$1.63,"$490,314,234","$9,801,705,834"
"Sep 29, 2021",$1.57,$1.75,$1.55,$1.61,"$535,584,347","$9,607,090,051"
"Sep 28, 2021",$1.68,$1.72,$1.55,$1.56,"$535,757,746","$9,308,076,878"
"Sep 27, 2021",$1.78,$1.85,$1.67,$1.67,"$667,754,720","$9,926,989,624"
"Sep 26, 2021",$1.73,$1.78,$1.57,$1.77,"$565,724,981","$10,457,738,363"
"Sep 25, 2021",$1.79,$1.81,$1.70,$1.73,"$502,973,449","$10,123,376,203"
"Sep 24, 2021",$2.00,$2.01,$1.70,$1.79,"$883,429,431","$10,353,556,236"
"Sep 23, 2021",$1.85,$2.05,$1.79,$2.01,"$904,383,367","$11,468,319,100"
"Sep 22, 2021",$1.57,$1.89,$1.55,$1.84,"$794,461,325","$10,439,917,419"
"Sep 21, 2021",$1.67,$1.82,$1.53,$1.57,"$837,282,638","$8,876,192,737"
"Sep 20, 2021",$1.97,$1.98,$1.55,$1.65,"$1,094,994,134","$9,112,459,588"
"Sep 19, 2021",$2.07,$2.15,$1.94,$1.97,"$745,020,454","$10,775,638,051"
"Sep 18, 2021",$1.92,$2.13,$1.90,$2.07,"$811,391,354","$11,160,887,286"
"Sep 17, 2021",$2.04,$2.16,$1.90,$1.92,"$893,672,200","$10,205,741,871"
"Sep 16, 2021",$2.01,$2.22,$1.87,$2.04,"$1,313,291,453","$10,695,525,767"
"Sep 15, 2021",$2.04,$2.09,$2.00,$2.02,"$727,448,265","$10,570,261,960"
"Sep 14, 2021",$2.16,$2.25,$1.99,$2.04,"$1,149,444,799","$10,665,872,972"
"Sep 13, 2021",$2.38,$2.54,$1.98,$2.16,"$2,298,346,470","$11,290,785,001"
"Sep 12, 2021",$1.99,$2.47,$1.91,$2.38,"$2,164,056,922","$12,451,347,220"
"Sep 11, 2021",$2.01,$2.28,$1.97,$1.98,"$1,798,923,049","$10,378,486,017"
"Sep 10, 2021",$2.30,$2.43,$1.85,$2.00,"$2,596,891,056","$10,477,526,502"
"Sep 09, 2021",$1.95,$2.48,$1.68,$2.31,"$4,812,069,645","$12,081,997,051"
"Sep 08, 2021",$1.27,$1.96,$1.23,$1.92,"$3,367,355,549","$10,049,576,591"
"Sep 07, 2021",$1.46,$1.52,$1.04,$1.27,"$751,895,689","$4,463,463,711"
"Sep 06, 2021",$1.31,$1.49,$1.30,$1.47,"$563,500,077","$5,172,563,512"
"Sep 05, 2021",$1.21,$1.35,$1.18,$1.32,"$347,343,446","$4,637,942,690"
"Sep 04, 2021",$1.22,$1.24,$1.19,$1.21,"$259,993,218","$4,252,364,413"
"Sep 03, 2021",$1.15,$1.27,$1.11,$1.22,"$385,617,547","$4,297,564,358"
"Sep 02, 2021",$1.16,$1.18,$1.13,$1.15,"$184,582,918","$4,026,912,873"
"Sep 01, 2021",$1.12,$1.18,$1.08,$1.16,"$304,393,969","$4,067,568,847"
"Aug 31, 2021",$1.02,$1.17,$1.00,$1.12,"$374,694,037","$3,864,884,111"
"Aug 30, 2021",$1.02,$1.09,$0.98,$1.02,"$203,189,086","$3,524,562,576"
"Aug 29, 2021",$1.04,$1.07,$1.00,$1.02,"$138,083,109","$3,527,928,806"
"Aug 28, 2021",$1.07,$1.07,$1.02,$1.04,"$139,083,948","$3,579,621,041"
"Aug 27, 2021",$0.99,$1.07,$0.96,$1.07,"$171,164,127","$3,676,287,251"
"Aug 26, 2021",$1.07,$1.08,$0.98,$0.99,"$170,261,170","$3,415,696,871"
"Aug 25, 2021",$1.04,$1.08,$1.00,$1.06,"$206,911,229","$3,660,731,924"
"Aug 24, 2021",$1.16,$1.16,$1.02,$1.04,"$252,498,295","$3,571,842,132"
"Aug 23, 2021",$1.16,$1.19,$1.11,$1.16,"$203,668,605","$3,984,206,285"
"Aug 22, 2021",$1.15,$1.24,$1.12,$1.16,"$267,624,428","$3,784,699,013"
"Aug 21, 2021",$1.14,$1.22,$1.09,$1.15,"$358,551,641","$3,748,531,521"
"Aug 20, 2021",$1.04,$1.15,$1.04,$1.14,"$366,283,170","$3,719,282,640"
"Aug 19, 2021",$0.92,$1.07,$0.91,$1.04,"$369,264,543","$3,405,468,068"
"Aug 18, 2021",$0.88,$0.96,$0.86,$0.92,"$174,784,912","$3,014,359,570"
"Aug 17, 2021",$0.95,$0.99,$0.88,$0.88,"$190,876,154","$2,882,801,466"
"Aug 16, 2021",$1.00,$1.03,$0.94,$0.95,"$197,756,775","$3,092,549,908"
"Aug 15, 2021",$0.93,$1.02,$0.93,$1.00,"$210,688,257","$3,238,964,470"
"Aug 14, 2021",$0.95,$0.98,$0.91,$0.93,"$179,265,801","$3,029,250,644"
"Aug 13, 2021",$0.88,$0.96,$0.87,$0.95,"$158,827,250","$3,101,166,318"
"Aug 12, 2021",$0.91,$0.97,$0.86,$0.88,"$189,841,237","$2,855,740,438"
"Aug 11, 2021",$0.88,$0.97,$0.88,$0.91,"$197,509,572","$2,949,486,608"
"Aug 10, 2021",$0.86,$0.91,$0.84,$0.88,"$120,886,357","$2,853,067,826"
"Aug 09, 2021",$0.83,$0.87,$0.80,$0.86,"$94,570,598","$2,719,012,584"
"Aug 08, 2021",$0.88,$0.89,$0.82,$0.83,"$98,505,146","$2,622,881,792"
"Aug 07, 2021",$0.86,$0.89,$0.85,$0.88,"$135,880,825","$2,781,157,152"
"Aug 06, 2021",$0.85,$0.87,$0.82,$0.85,"$84,440,081","$2,712,089,168"
"Aug 05, 2021",$0.83,$0.86,$0.81,$0.85,"$81,805,489","$2,702,544,225"
"Aug 04, 2021",$0.82,$0.84,$0.80,$0.83,"$65,385,450","$2,627,154,508"
"Aug 03, 2021",$0.82,$0.84,$0.79,$0.82,"$60,751,767","$2,591,392,129"
"Aug 02, 2021",$0.81,$0.84,$0.80,$0.82,"$60,873,000","$2,589,365,153"
"Aug 01, 2021",$0.84,$0.88,$0.80,$0.81,"$83,887,687","$2,580,965,809"
"Jul 31, 2021",$0.85,$0.86,$0.82,$0.84,"$73,099,269","$2,666,076,749"
"Jul 30, 2021",$0.85,$0.85,$0.81,$0.85,"$69,711,314","$2,700,595,716"
"Jul 29, 2021",$0.85,$0.85,$0.83,$0.85,"$51,426,799","$2,676,801,022"
"Jul 28, 2021",$0.86,$0.87,$0.83,$0.84,"$69,584,465","$2,666,124,507"
"Jul 27, 2021",$0.85,$0.87,$0.82,$0.85,"$74,703,385","$2,702,659,875"
"Jul 26, 2021",$0.89,$0.93,$0.84,$0.85,"$144,363,816","$2,677,598,705"
"Jul 25, 2021",$0.83,$0.91,$0.80,$0.89,"$104,461,200","$2,800,299,573"
"Jul 24, 2021",$0.81,$0.85,$0.80,$0.83,"$63,918,498","$2,606,834,544"
"Jul 23, 2021",$0.80,$0.82,$0.77,$0.81,"$59,929,789","$2,531,613,561"
"Jul 22, 2021",$0.77,$0.80,$0.76,$0.80,"$69,932,093","$2,497,475,480"
"Jul 21, 2021",$0.70,$0.78,$0.68,$0.77,"$72,874,105","$2,394,640,750"
"Jul 20, 2021",$0.75,$0.76,$0.68,$0.70,"$101,517,725","$2,180,040,950"
"Jul 19, 2021",$0.80,$0.81,$0.75,$0.75,"$57,986,028","$2,344,987,045"
"Jul 18, 2021",$0.78,$0.81,$0.78,$0.80,"$50,135,048","$2,502,750,779"
"Jul 17, 2021",$0.78,$0.81,$0.77,$0.78,"$58,948,770","$2,454,366,999"
"Jul 16, 2021",$0.83,$0.85,$0.78,$0.79,"$75,971,455","$2,454,543,870"
"Jul 15, 2021",$0.86,$0.88,$0.82,$0.83,"$61,935,014","$2,598,238,229"
"Jul 14, 2021",$0.87,$0.88,$0.82,$0.86,"$68,797,018","$2,683,547,976"
"Jul 13, 2021",$0.87,$0.90,$0.85,$0.87,"$61,289,195","$2,727,716,869"
"Jul 12, 2021",$0.89,$0.90,$0.85,$0.87,"$58,111,585","$2,715,217,316"
"Jul 11, 2021",$0.89,$0.92,$0.89,$0.89,"$55,878,459","$2,783,901,284"
"Jul 10, 2021",$0.91,$0.92,$0.87,$0.89,"$58,773,601","$2,781,393,141"
"Jul 09, 2021",$0.87,$0.93,$0.83,$0.91,"$109,740,119","$2,820,232,927"
"Jul 08, 2021",$0.91,$0.91,$0.85,$0.87,"$74,399,983","$2,707,443,969"
"Jul 07, 2021",$0.91,$0.94,$0.90,$0.91,"$74,920,879","$2,817,854,131"
"Jul 06, 2021",$0.87,$0.93,$0.87,$0.91,"$88,777,773","$2,844,666,588"
"Jul 05, 2021",$0.88,$0.89,$0.84,$0.87,"$72,739,472","$2,720,231,760"
"Jul 04, 2021",$0.88,$0.91,$0.86,$0.88,"$64,314,668","$2,736,716,070"
"Jul 03, 2021",$0.85,$0.89,$0.84,$0.88,"$63,127,362","$2,725,846,648"
"Jul 02, 2021",$0.84,$0.85,$0.80,$0.85,"$74,731,232","$2,630,656,913"
"Jul 01, 2021",$0.88,$0.88,$0.81,$0.84,"$131,847,576","$2,602,500,826"
"Jun 30, 2021",$0.89,$0.91,$0.84,$0.88,"$110,681,793","$2,733,017,011"
"Jun 29, 2021",$0.84,$0.92,$0.84,$0.89,"$117,959,912","$2,740,183,607"
"Jun 28, 2021",$0.83,$0.86,$0.82,$0.84,"$101,244,529","$2,601,592,963"
"Jun 27, 2021",$0.81,$0.84,$0.77,$0.84,"$107,192,864","$2,583,661,870"
"Jun 26, 2021",$0.79,$0.82,$0.76,$0.81,"$110,721,191","$2,504,693,397"
"Jun 25, 2021",$0.87,$0.90,$0.78,$0.80,"$131,160,750","$2,464,054,009"
"Jun 24, 2021",$0.83,$0.89,$0.80,$0.87,"$108,344,761","$2,694,568,433"
"Jun 23, 2021",$0.74,$0.87,$0.72,$0.83,"$180,063,286","$2,574,288,537"
"Jun 22, 2021",$0.75,$0.85,$0.67,$0.74,"$255,594,309","$2,296,201,585"
"Jun 21, 2021",$0.93,$0.94,$0.75,$0.76,"$182,298,195","$2,331,722,259"
"Jun 20, 2021",$0.94,$0.95,$0.88,$0.94,"$109,046,816","$2,889,849,790"
"Jun 19, 2021",$0.99,$0.99,$0.94,$0.94,"$100,230,103","$2,902,496,360"
"Jun 18, 2021",$1.06,$1.09,$0.96,$0.99,"$130,207,925","$3,039,260,459"
"Jun 17, 2021",$1.02,$1.08,$1.01,$1.07,"$127,908,053","$3,285,216,373"
"Jun 16, 2021",$1.03,$1.06,$1.00,$1.02,"$119,611,912","$3,132,089,113"
"Jun 15, 2021",$1.07,$1.09,$1.03,$1.07,"$148,619,890","$3,299,226,506"
"Jun 14, 2021",$1.04,$1.10,$1.03,$1.09,"$149,481,412","$3,344,343,539"
"Jun 13, 2021",$0.99,$1.07,$0.97,$1.04,"$136,521,765","$3,203,634,963"
"Jun 12, 2021",$0.97,$1.01,$0.91,$0.99,"$159,921,893","$3,035,084,222"
"Jun 11, 2021",$1.05,$1.08,$0.96,$0.97,"$255,879,712","$2,988,217,000"
"Jun 10, 2021",$1.04,$1.05,$0.98,$1.04,"$222,571,007","$3,205,626,045"
"Jun 09, 2021",$0.94,$1.14,$0.91,$1.05,"$418,558,065","$3,212,696,515"
"Jun 08, 2021",$0.96,$0.98,$0.86,$0.94,"$196,320,510","$2,895,266,533"
"Jun 07, 2021",$1.03,$1.09,$0.95,$0.96,"$146,431,918","$2,930,596,552"
"Jun 06, 2021",$0.98,$1.03,$0.97,$1.02,"$96,681,126","$3,143,272,023"
"Jun 05, 2021",$1.03,$1.09,$0.95,$0.98,"$166,177,746","$2,994,197,273"
"Jun 04, 2021",$1.11,$1.13,$0.98,$1.03,"$212,802,161","$3,153,126,483"
"Jun 03, 2021",$1.02,$1.15,$1.01,$1.11,"$261,940,947","$3,399,610,869"
"Jun 02, 2021",$0.90,$1.07,$0.87,$1.02,"$227,605,338","$3,117,828,709"
"Jun 01, 2021",$0.94,$0.95,$0.88,$0.89,"$133,679,913","$2,738,590,945"
"May 31, 2021",$0.85,$0.94,$0.82,$0.94,"$153,097,289","$2,869,030,825"
"May 30, 2021",$0.83,$0.89,$0.78,$0.85,"$129,345,362","$2,600,265,476"
"May 29, 2021",$0.90,$0.93,$0.79,$0.83,"$154,815,885","$2,536,364,367"
