Date,Open*,High,Low,Close**,Volume,Market Cap
"Aug 09, 2019",$0.13,$0.13,$0.12,$0.12,"$1,115,599","$101,394,001"
"Aug 08, 2019",$0.12,$0.13,$0.12,$0.13,"$1,373,269","$110,088,154"
"Aug 07, 2019",$0.13,$0.13,$0.12,$0.12,"$2,247,211","$104,953,265"
"Aug 06, 2019",$0.13,$0.13,$0.12,$0.13,"$1,901,047","$112,162,691"
"Aug 05, 2019",$0.14,$0.14,$0.13,$0.13,"$2,626,558","$116,902,536"
"Aug 04, 2019",$0.13,$0.14,$0.13,$0.14,"$1,020,285","$118,680,573"
"Aug 03, 2019",$0.13,$0.13,$0.13,$0.13,"$1,804,117","$113,577,078"
"Aug 02, 2019",$0.13,$0.13,$0.13,$0.13,"$2,607,150","$115,505,033"
"Aug 01, 2019",$0.14,$0.14,$0.13,$0.13,"$6,007,505","$114,379,504"
"Jul 31, 2019",$0.13,$0.14,$0.13,$0.14,"$4,156,348","$120,379,640"
"Jul 30, 2019",$0.13,$0.13,$0.12,$0.13,"$2,379,258","$109,619,405"
"Jul 29, 2019",$0.13,$0.13,$0.12,$0.13,"$1,591,101","$111,232,865"
"Jul 28, 2019",$0.12,$0.13,$0.12,$0.13,"$1,684,390","$109,481,969"
"Jul 27, 2019",$0.12,$0.13,$0.12,$0.12,"$2,505,406","$108,086,084"
"Jul 26, 2019",$0.13,$0.13,$0.12,$0.12,"$1,621,919","$108,172,617"
"Jul 25, 2019",$0.12,$0.13,$0.12,$0.13,"$3,200,151","$110,291,821"
"Jul 24, 2019",$0.12,$0.12,$0.12,$0.12,"$2,296,616","$102,624,863"
"Jul 23, 2019",$0.13,$0.13,$0.12,$0.12,"$4,709,580","$103,407,636"
"Jul 22, 2019",$0.12,$0.13,$0.12,$0.13,"$3,895,200","$109,626,660"
"Jul 21, 2019",$0.12,$0.13,$0.12,$0.12,"$2,045,368","$105,199,391"
"Jul 20, 2019",$0.12,$0.13,$0.12,$0.12,"$2,440,794","$108,503,367"
"Jul 19, 2019",$0.12,$0.12,$0.12,$0.12,"$3,728,561","$106,229,346"
"Jul 18, 2019",$0.11,$0.12,$0.11,$0.12,"$6,684,091","$104,023,815"
"Jul 17, 2019",$0.09,$0.12,$0.09,$0.11,"$13,233,070","$97,317,793"
"Jul 16, 2019",$0.10,$0.11,$0.09,$0.09,"$3,592,301","$82,102,174"
"Jul 15, 2019",$0.11,$0.11,$0.10,$0.10,"$2,029,997","$89,295,023"
"Jul 14, 2019",$0.12,$0.12,$0.10,$0.11,"$2,589,232","$93,086,867"
"Jul 13, 2019",$0.11,$0.12,$0.11,$0.12,"$3,728,750","$102,124,357"
"Jul 12, 2019",$0.11,$0.12,$0.11,$0.11,"$2,699,019","$98,173,139"
"Jul 11, 2019",$0.12,$0.12,$0.11,$0.11,"$5,698,288","$98,411,700"
"Jul 10, 2019",$0.12,$0.13,$0.11,$0.12,"$7,970,749","$104,438,052"
"Jul 09, 2019",$0.12,$0.13,$0.12,$0.12,"$3,200,858","$104,304,380"
"Jul 08, 2019",$0.12,$0.12,$0.12,$0.12,"$2,787,400","$101,734,659"
